kT  Cv_n0  Cv_n1  Cv_n2  Cv_n3  Cv_n4  Cv_n5
2.522000000000000242e+01 6.735374503179508698e-01 6.731324645869146694e-01 6.728327916608451975e-01 6.725670170240687362e-01 6.726098971325252807e-01 6.727760446718259457e-01
2.523000000000000043e+01 6.735425847811281619e-01 6.731374966589421804e-01 6.728376377467433223e-01 6.725712242866074275e-01 6.726136434356455585e-01 6.727792301944641729e-01
2.524000000000000199e+01 6.735477227201218664e-01 6.731425323567598040e-01 6.728424877101168988e-01 6.725754362565772304e-01 6.726173950351903574e-01 6.727824217256360706e-01
2.525000000000000355e+01 6.735528641248208492e-01 6.731475716700530132e-01 6.728473415402842495e-01 6.725796529220269271e-01 6.726211519182880849e-01 6.727856192513462785e-01
2.526000000000000156e+01 6.735580089851369578e-01 6.731526145885329271e-01 6.728521992265891205e-01 6.725838742710320561e-01 6.726249140720944597e-01 6.727888227576308555e-01
2.527000000000000313e+01 6.735631572910040221e-01 6.731576611019323142e-01 6.728570607583974628e-01 6.725881002916949125e-01 6.726286814837950656e-01 6.727920322305556144e-01
2.528000000000000114e+01 6.735683090323808520e-01 6.731627112000082569e-01 6.728619261251010952e-01 6.725923309721426602e-01 6.726324541406016877e-01 6.727952476562168993e-01
2.529000000000000270e+01 6.735734641992476845e-01 6.731677648725400420e-01 6.728667953161147075e-01 6.725965663005305517e-01 6.726362320297564201e-01 6.727984690207409191e-01
2.530000000000000071e+01 6.735786227816092930e-01 6.731728221093326026e-01 6.728716683208768590e-01 6.726008062650385977e-01 6.726400151385266701e-01 6.728016963102836367e-01
2.531000000000000227e+01 6.735837847694915448e-01 6.731778829002107445e-01 6.728765451288498678e-01 6.726050508538732320e-01 6.726438034542089328e-01 6.728049295110316574e-01
2.532000000000000384e+01 6.735889501529435108e-01 6.731829472350246979e-01 6.728814257295204770e-01 6.726093000552676449e-01 6.726475969641281250e-01 6.728081686092014513e-01
2.533000000000000185e+01 6.735941189220390202e-01 6.731880151036470084e-01 6.728863101123986334e-01 6.726135538574804507e-01 6.726513956556358087e-01 6.728114135910387983e-01
2.534000000000000341e+01 6.735992910668718858e-01 6.731930864959737582e-01 6.728911982670173764e-01 6.726178122487959099e-01 6.726551995161118569e-01 6.728146644428197876e-01
2.535000000000000142e+01 6.736044665775601237e-01 6.731981614019230120e-01 6.728960901829342811e-01 6.726220752175245954e-01 6.726590085329631208e-01 6.728179211508500401e-01
2.536000000000000298e+01 6.736096454442442871e-01 6.732032398114365934e-01 6.729009858497299046e-01 6.726263427520029481e-01 6.726628226936240962e-01 6.728211837014647090e-01
2.537000000000000099e+01 6.736148276570863569e-01 6.732083217144786413e-01 6.729058852570082294e-01 6.726306148405925001e-01 6.726666419855577006e-01 6.728244520810282570e-01
2.538000000000000256e+01 6.736200132062727386e-01 6.732134071010358323e-01 6.729107883943966639e-01 6.726348914716812066e-01 6.726704663962530528e-01 6.728277262759351229e-01
2.539000000000000057e+01 6.736252020820108211e-01 6.732184959611192676e-01 6.729156952515467083e-01 6.726391726336825583e-01 6.726742959132271382e-01 6.728310062726096108e-01
2.540000000000000213e+01 6.736303942745309747e-01 6.732235882847602548e-01 6.729206058181314010e-01 6.726434583150351365e-01 6.726781305240236986e-01 6.728342920575038910e-01
2.541000000000000369e+01 6.736355897740848864e-01 6.732286840620143042e-01 6.729255200838478723e-01 6.726477485042027249e-01 6.726819702162143422e-01 6.728375836171009983e-01
2.542000000000000171e+01 6.736407885709485566e-01 6.732337832829587976e-01 6.729304380384182327e-01 6.726520431896755303e-01 6.726858149773975448e-01 6.728408809379118338e-01
2.543000000000000327e+01 6.736459906554180810e-01 6.732388859376946533e-01 6.729353596715847985e-01 6.726563423599690728e-01 6.726896647951985386e-01 6.728441840064776081e-01
2.544000000000000128e+01 6.736511960178133140e-01 6.732439920163443281e-01 6.729402849731142000e-01 6.726606460036236301e-01 6.726935196572700892e-01 6.728474928093685081e-01
2.545000000000000284e+01 6.736564046484750934e-01 6.732491015090523723e-01 6.729452139327968263e-01 6.726649541092041273e-01 6.726973795512917187e-01 6.728508073331824768e-01
2.546000000000000085e+01 6.736616165377662391e-01 6.732542144059864286e-01 6.729501465404444938e-01 6.726692666653022457e-01 6.727012444649692613e-01 6.728541275645473219e-01
2.547000000000000242e+01 6.736668316760732189e-01 6.732593306973355674e-01 6.729550827858934436e-01 6.726735836605338692e-01 6.727051143860358629e-01 6.728574534901196058e-01
2.548000000000000043e+01 6.736720500538032619e-01 6.732644503733132835e-01 6.729600226590013445e-01 6.726779050835391960e-01 6.727089893022514255e-01 6.728607850965856452e-01
2.549000000000000199e+01 6.736772716613850243e-01 6.732695734241519459e-01 6.729649661496494017e-01 6.726822309229852914e-01 6.727128692014026079e-01 6.728641223706580687e-01
2.550000000000000355e+01 6.736824964892693668e-01 6.732746998401085703e-01 6.729699132477414691e-01 6.726865611675628687e-01 6.727167540713022698e-01 6.728674652990810356e-01
2.551000000000000156e+01 6.736877245279299098e-01 6.732798296114614889e-01 6.729748639432043822e-01 6.726908958059877319e-01 6.727206438997903604e-01 6.728708138686253504e-01
2.552000000000000313e+01 6.736929557678607017e-01 6.732849627285106830e-01 6.729798182259870698e-01 6.726952348270002213e-01 6.727245386747326972e-01 6.728741680660914604e-01
2.553000000000000114e+01 6.736981901995785504e-01 6.732900991815787828e-01 6.729847760860607764e-01 6.726995782193662121e-01 6.727284383840216320e-01 6.728775278783069025e-01
2.554000000000000270e+01 6.737034278136205812e-01 6.732952389610097343e-01 6.729897375134199500e-01 6.727039259718757824e-01 6.727323430155763839e-01 6.728808932921285235e-01
2.555000000000000071e+01 6.737086686005470115e-01 6.733003820571695774e-01 6.729947024980811321e-01 6.727082780733444345e-01 6.727362525573423735e-01 6.728842642944420360e-01
2.556000000000000227e+01 6.737139125509385984e-01 6.733055284604457791e-01 6.729996710300839569e-01 6.727126345126106521e-01 6.727401669972906673e-01 6.728876408721602420e-01
2.557000000000000384e+01 6.737191596553979700e-01 6.733106781612487879e-01 6.730046430994885975e-01 6.727169952785391205e-01 6.727440863234193102e-01 6.728910230122251424e-01
2.558000000000000185e+01 6.737244099045487378e-01 6.733158311500092585e-01 6.730096186963796523e-01 6.727213603600177283e-01 6.727480105237511054e-01 6.728944107016059384e-01
2.559000000000000341e+01 6.737296632890368286e-01 6.733209874171802722e-01 6.730145978108629246e-01 6.727257297459601215e-01 6.727519395863367224e-01 6.728978039273009193e-01
2.560000000000000142e+01 6.737349197995280425e-01 6.733261469532358934e-01 6.730195804330662002e-01 6.727301034253020395e-01 6.727558734992515888e-01 6.729012026763354637e-01
2.561000000000000298e+01 6.737401794267113830e-01 6.733313097486735010e-01 6.730245665531388033e-01 6.727344813870069773e-01 6.727598122505972222e-01 6.729046069357633719e-01
2.562000000000000099e+01 6.737454421612948385e-01 6.733364757940091261e-01 6.730295561612550381e-01 6.727388636200590799e-01 6.727637558285018970e-01 6.729080166926660889e-01
2.563000000000000256e+01 6.737507079940090460e-01 6.733416450797826691e-01 6.730345492476074165e-01 6.727432501134685827e-01 6.727677042211172020e-01 6.729114319341528150e-01
2.564000000000000057e+01 6.737559769156056255e-01 6.733468175965550140e-01 6.730395458024130972e-01 6.727476408562703680e-01 6.727716574166243690e-01 6.729148526473603953e-01
2.565000000000000213e+01 6.737612489168566254e-01 6.733519933349068065e-01 6.730445458159097782e-01 6.727520358375222997e-01 6.727756154032270564e-01 6.729182788194544296e-01
2.566000000000000369e+01 6.737665239885562984e-01 6.733571722854417851e-01 6.730495492783576950e-01 6.727564350463060006e-01 6.727795781691550125e-01 6.729217104376260528e-01
2.567000000000000171e+01 6.737718021215185482e-01 6.733623544387833393e-01 6.730545561800389542e-01 6.727608384717284062e-01 6.727835457026654087e-01 6.729251474890960427e-01
2.568000000000000327e+01 6.737770833065785947e-01 6.733675397855785061e-01 6.730595665112569792e-01 6.727652461029188791e-01 6.727875179920393967e-01 6.729285899611116006e-01
2.569000000000000128e+01 6.737823675345926411e-01 6.733727283164919752e-01 6.730645802623367313e-01 6.727696579290313172e-01 6.727914950255832194e-01 6.729320378409466841e-01
2.570000000000000284e+01 6.737876547964382068e-01 6.733779200222129724e-01 6.730695974236252654e-01 6.727740739392437108e-01 6.727954767916296541e-01 6.729354911159041164e-01
2.571000000000000085e+01 6.737929450830122402e-01 6.733831148934495969e-01 6.730746179854916189e-01 6.727784941227570314e-01 6.727994632785359030e-01 6.729389497733124781e-01
2.572000000000000242e+01 6.737982383852340051e-01 6.733883129209312646e-01 6.730796419383259233e-01 6.727829184687970088e-01 6.728034544746847034e-01 6.729424138005291045e-01
2.573000000000000043e+01 6.738035346940417503e-01 6.733935140954083742e-01 6.730846692725388491e-01 6.727873469666111328e-01 6.728074503684837726e-01 6.729458831849368661e-01
2.574000000000000199e+01 6.738088340003963728e-01 6.733987184076528631e-01 6.730896999785650481e-01 6.727917796054727617e-01 6.728114509483680283e-01 6.729493579139474990e-01
2.575000000000000355e+01 6.738141362952775326e-01 6.734039258484570967e-01 6.730947340468574902e-01 6.727962163746773472e-01 6.728154562027935937e-01 6.729528379749974976e-01
2.576000000000000156e+01 6.738194415696855399e-01 6.734091364086337572e-01 6.730997714678924604e-01 6.728006572635437665e-01 6.728194661202442362e-01 6.729563233555528878e-01
2.577000000000000313e+01 6.738247498146424652e-01 6.734143500790162884e-01 6.731048122321673377e-01 6.728051022614146559e-01 6.728234806892290365e-01 6.729598140431046760e-01
2.578000000000000114e+01 6.738300610211892527e-01 6.734195668504610044e-01 6.731098563302005955e-01 6.728095513576556330e-01 6.728274998982803901e-01 6.729633100251716238e-01
2.579000000000000270e+01 6.738353751803883851e-01 6.734247867138407617e-01 6.731149037525308021e-01 6.728140045416570736e-01 6.728315237359556722e-01 6.729668112892981391e-01
2.580000000000000071e+01 6.738406922833231061e-01 6.734300096600526198e-01 6.731199544897201736e-01 6.728184618028303365e-01 6.728355521908389036e-01 6.729703178230567184e-01
2.581000000000000227e+01 6.738460123210938679e-01 6.734352356800116235e-01 6.731250085323495780e-01 6.728229231306108726e-01 6.728395852515366427e-01 6.729738296140453935e-01
2.582000000000000384e+01 6.738513352848246596e-01 6.734404647646553554e-01 6.731300658710210882e-01 6.728273885144573363e-01 6.728436229066806495e-01 6.729773466498912837e-01
2.583000000000000185e+01 6.738566611656583438e-01 6.734456969049413821e-01 6.731351264963599812e-01 6.728318579438526958e-01 6.728476651449287749e-01 6.729808689182428250e-01
2.584000000000000341e+01 6.738619899547588776e-01 6.734509320918460329e-01 6.731401903990106295e-01 6.728363314083011248e-01 6.728517119549617398e-01 6.729843964067803164e-01
2.585000000000000142e+01 6.738673216433084256e-01 6.734561703163679525e-01 6.731452575696375007e-01 6.728408088973297785e-01 6.728557633254848014e-01 6.729879291032080380e-01
2.586000000000000298e+01 6.738726562225100247e-01 6.734614115695249925e-01 6.731503279989291544e-01 6.728452904004902368e-01 6.728598192452287519e-01 6.729914669952560269e-01
2.587000000000000099e+01 6.738779936835870288e-01 6.734666558423547666e-01 6.731554016775899152e-01 6.728497759073547302e-01 6.728638797029481422e-01 6.729950100706820759e-01
2.588000000000000256e+01 6.738833340177833309e-01 6.734719031259174260e-01 6.731604785963505311e-01 6.728542654075205798e-01 6.728679446874216152e-01 6.729985583172692909e-01
2.589000000000000057e+01 6.738886772163600325e-01 6.734771534112903302e-01 6.731655587459581813e-01 6.728587588906058681e-01 6.728720141874519056e-01 6.730021117228264238e-01
2.590000000000000213e+01 6.738940232706016609e-01 6.734824066895727102e-01 6.731706421171835819e-01 6.728632563462529914e-01 6.728760881918670611e-01 6.730056702751896491e-01
2.591000000000000369e+01 6.738993721718099517e-01 6.734876629518827817e-01 6.731757287008151014e-01 6.728677577641265506e-01 6.728801666895186662e-01 6.730092339622204545e-01
2.592000000000000171e+01 6.739047239113065135e-01 6.734929221893596329e-01 6.731808184876643120e-01 6.728722631339126847e-01 6.728842496692815089e-01 6.730128027718061956e-01
2.593000000000000327e+01 6.739100784804351596e-01 6.734981843931628909e-01 6.731859114685615486e-01 6.728767724453208476e-01 6.728883371200551355e-01 6.730163766918602075e-01
2.594000000000000128e+01 6.739154358705552461e-01 6.735034495544697242e-01 6.731910076343586846e-01 6.728812856880838078e-01 6.728924290307647382e-01 6.730199557103216934e-01
2.595000000000000284e+01 6.739207960730502212e-01 6.735087176644801721e-01 6.731961069759270222e-01 6.728858028519544288e-01 6.728965253903564925e-01 6.730235398151560577e-01
2.596000000000000085e+01 6.739261590793186318e-01 6.735139887144107051e-01 6.732012094841591798e-01 6.728903239267105540e-01 6.729006261878024420e-01 6.730271289943524637e-01
2.597000000000000242e+01 6.739315248807811187e-01 6.735192626955006645e-01 6.732063151499667608e-01 6.728948489021508994e-01 6.729047314120967238e-01 6.730307232359299396e-01
2.598000000000000043e+01 6.739368934688791946e-01 6.735245395990078210e-01 6.732114239642843501e-01 6.728993777680963850e-01 6.729088410522595654e-01 6.730343225279283859e-01
2.599000000000000199e+01 6.739422648350690270e-01 6.735298194162087082e-01 6.732165359180625197e-01 6.729039105143906907e-01 6.729129550973318441e-01 6.730379268584154584e-01
2.600000000000000355e+01 6.739476389708309867e-01 6.735351021384009540e-01 6.732216510022757117e-01 6.729084471308994786e-01 6.729170735363819711e-01 6.730415362154849035e-01
2.601000000000000156e+01 6.739530158676624305e-01 6.735403877569016151e-01 6.732267692079172416e-01 6.729129876075101713e-01 6.729211963584983414e-01 6.730451505872546702e-01
2.602000000000000313e+01 6.739583955170799223e-01 6.735456762630451788e-01 6.732318905260002984e-01 6.729175319341329509e-01 6.729253235527955512e-01 6.730487699618686870e-01
2.603000000000000114e+01 6.739637779106201210e-01 6.735509676481878927e-01 6.732370149475571663e-01 6.729220801006978725e-01 6.729294551084091802e-01 6.730523943274954179e-01
2.604000000000000270e+01 6.739691630398376709e-01 6.735562619037056553e-01 6.732421424636415574e-01 6.729266320971614146e-01 6.729335910144998989e-01 6.730560236723303058e-01
2.605000000000000071e+01 6.739745508963075338e-01 6.735615590209924619e-01 6.732472730653268345e-01 6.729311879134969310e-01 6.729377312602522476e-01 6.730596579845913308e-01
2.606000000000000227e+01 6.739799414716221015e-01 6.735668589914610704e-01 6.732524067437060111e-01 6.729357475397031996e-01 6.729418758348723051e-01 6.730632972525240065e-01
2.607000000000000384e+01 6.739853347573955267e-01 6.735721618065459992e-01 6.732575434898919742e-01 6.729403109657988713e-01 6.729460247275905749e-01 6.730669414643980497e-01
2.608000000000000185e+01 6.739907307452592811e-01 6.735774674576983090e-01 6.732626832950168172e-01 6.729448781818243575e-01 6.729501779276606532e-01 6.730705906085080459e-01
2.609000000000000341e+01 6.739961294268626002e-01 6.735827759363891554e-01 6.732678261502329509e-01 6.729494491778427179e-01 6.729543354243584519e-01 6.730742446731732276e-01
2.610000000000000142e+01 6.740015307938753697e-01 6.735880872341097891e-01 6.732729720467124368e-01 6.729540239439386617e-01 6.729584972069841964e-01 6.730779036467376963e-01
2.611000000000000298e+01 6.740069348379862380e-01 6.735934013423703348e-01 6.732781209756480978e-01 6.729586024702177705e-01 6.729626632648605389e-01 6.730815675175716439e-01
