x_ener_n0  ener_new_arr_n0
0.000000000000000000e+00 1.291837221424560411e+01
0.000000000000000000e+00 1.291837221424442461e+01
0.000000000000000000e+00 1.291837221424560411e+01
0.000000000000000000e+00 1.291837221424560411e+01
0.000000000000000000e+00 1.291837221424560411e+01
0.000000000000000000e+00 1.291837221424484206e+01
0.000000000000000000e+00 1.291837221424484206e+01
0.000000000000000000e+00 1.291837221424560411e+01
0.000000000000000000e+00 1.291837221424560411e+01
0.000000000000000000e+00 1.291837221424560411e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860679642e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860968477e+01
0.000000000000000000e+00 1.532592171860968477e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860667740e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860968477e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.532592171860796704e+01
0.000000000000000000e+00 1.532592171860883212e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702546814e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702546814e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702606855e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702628882e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 1.797174886702556407e+01
0.000000000000000000e+00 2.080255830145312856e+01
0.000000000000000000e+00 2.080255830145215867e+01
0.000000000000000000e+00 2.080255830145312856e+01
0.000000000000000000e+00 2.080255830145405582e+01
0.000000000000000000e+00 2.080255830145215867e+01
0.000000000000000000e+00 2.080255830145405582e+01
