x_ener_n3  ener_new_arr_n3
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402052106438e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402052401313e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.958803256639940216e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256639953005e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256639984980e+01
0.000000000000000000e+00 2.958803256640166524e+01
0.000000000000000000e+00 2.958803256639984980e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256639931334e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640013402e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256639984980e+01
0.000000000000000000e+00 2.958803256640013402e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256640146628e+01
0.000000000000000000e+00 2.958803256639984980e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995857025e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995852761e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995628230e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
0.000000000000000000e+00 3.297975582995937316e+01
